"LineNumber","LineDescription","TimePeriod","DataValue"
"10","Federal employees","1978","451"
"10","Federal employees","1979","449"
"10","Federal employees","1980","528"
"10","Federal employees","1981","532"
"10","Federal employees","1982","340"
"10","Federal employees","1983","427"
"10","Federal employees","1984","334"
"10","Federal employees","1985","312"
"10","Federal employees","1986","331"
"10","Federal employees","1987","307"
"10","Federal employees","1988","312"
"10","Federal employees","1989","300"
"10","Federal employees","1990","359"
"10","Federal employees","1991","518"
"10","Federal employees","1992","1,243"
"10","Federal employees","1993","1,255"
"10","Federal employees","1994","776"
"10","Federal employees","1995","659"
"10","Federal employees","1996","605"
"10","Federal employees","1997","527"
"10","Federal employees","1998","446"
"10","Federal employees","1999","408"
"10","Federal employees","2000","407"
"10","Federal employees","2001","432"
"10","Federal employees","2002","613"
"10","Federal employees","2003","698"
"10","Federal employees","2004","712"
"10","Federal employees","2005","671"
"10","Federal employees","2006","667"
"10","Federal employees","2007","623"
"10","Federal employees","2008","723"
"10","Federal employees","2009","1,281"
"10","Federal employees","2010","1,691"
"10","Federal employees","2011","1,918"
"10","Federal employees","2012","1,649"
"10","Federal employees","2013","1,271"
"10","Federal employees","2014","767"
"10","Federal employees","2015","592"
"10","Federal employees","2016","452"
"10","Federal employees","2017","398"
"10","Federal employees","2018","322"
"10","Federal employees","2019","307"
"10","Federal employees","2020","459"
"10","Federal employees","2021","394"
"10","Federal employees","2022","248"
"10","Federal employees","2023","206"
"10","Federal employees","2024","220"
"11","Emergency unemployment compensation","1975","664"
"11","Emergency unemployment compensation","1976","975"
"11","Emergency unemployment compensation","1977","680"
"11","Emergency unemployment compensation","1978","163"
"11","Emergency unemployment compensation","1979","0"
"11","Emergency unemployment compensation","1980","0"
"11","Emergency unemployment compensation","1981","0"
"11","Emergency unemployment compensation","1982","1,117"
"11","Emergency unemployment compensation","1983","5,470"
"11","Emergency unemployment compensation","1984","2,304"
"11","Emergency unemployment compensation","1985","756"
"11","Emergency unemployment compensation","1986","0"
"11","Emergency unemployment compensation","1987","0"
"11","Emergency unemployment compensation","1988","0"
"11","Emergency unemployment compensation","1989","0"
"11","Emergency unemployment compensation","1990","0"
"11","Emergency unemployment compensation","1991","765"
"11","Emergency unemployment compensation","1992","13,468"
"11","Emergency unemployment compensation","1993","11,932"
"11","Emergency unemployment compensation","1994","1,671"
"11","Emergency unemployment compensation","1995","0"
"11","Emergency unemployment compensation","1996","0"
"11","Emergency unemployment compensation","1997","0"
"11","Emergency unemployment compensation","1998","0"
"11","Emergency unemployment compensation","1999","0"
"11","Emergency unemployment compensation","2000","0"
"11","Emergency unemployment compensation","2001","0"
"11","Emergency unemployment compensation","2002","10,680"
"11","Emergency unemployment compensation","2003","10,899"
"11","Emergency unemployment compensation","2004","1,358"
"11","Emergency unemployment compensation","2005","1"
"11","Emergency unemployment compensation","2006","0"
"11","Emergency unemployment compensation","2007","0"
"11","Emergency unemployment compensation","2008","7,826"
"11","Emergency unemployment compensation","2009","44,010"
"11","Emergency unemployment compensation","2010","69,893"
"11","Emergency unemployment compensation","2011","48,290"
"11","Emergency unemployment compensation","2012","36,633"
"11","Emergency unemployment compensation","2013","22,414"
"11","Emergency unemployment compensation","2014","209"
"11","Emergency unemployment compensation","2015","0"
"11","Emergency unemployment compensation","2016","0"
"11","Emergency unemployment compensation","2017","0"
"11","Emergency unemployment compensation","2018","0"
"11","Emergency unemployment compensation","2019","0"
"11","Emergency unemployment compensation","2020","35,830"
"11","Emergency unemployment compensation","2021","107,301"
"11","Emergency unemployment compensation","2022","0"
"11","Emergency unemployment compensation","2023","0"
"11","Emergency unemployment compensation","2024","0"
"12","Railroad retirement","1936","1"
"12","Railroad retirement","1937","40"
"12","Railroad retirement","1938","98"
"12","Railroad retirement","1939","110"
"12","Railroad retirement","1940","118"
"12","Railroad retirement","1941","124"
"12","Railroad retirement","1942","128"
"12","Railroad retirement","1943","132"
"12","Railroad retirement","1944","137"
"12","Railroad retirement","1945","146"
"12","Railroad retirement","1946","161"
"12","Railroad retirement","1947","198"
"12","Railroad retirement","1948","251"
"12","Railroad retirement","1949","287"
"12","Railroad retirement","1950","307"
"12","Railroad retirement","1951","318"
"12","Railroad retirement","1952","442"
"12","Railroad retirement","1953","469"
"12","Railroad retirement","1954","529"
"12","Railroad retirement","1955","565"
"12","Railroad retirement","1956","623"
"12","Railroad retirement","1957","688"
"12","Railroad retirement","1958","738"
"12","Railroad retirement","1959","833"
"12","Railroad retirement","1960","949"
"12","Railroad retirement","1961","994"
"12","Railroad retirement","1962","1,040"
"12","Railroad retirement","1963","1,070"
"12","Railroad retirement","1964","1,097"
"12","Railroad retirement","1965","1,140"
"12","Railroad retirement","1966","1,202"
"12","Railroad retirement","1967","1,308"
"12","Railroad retirement","1968","1,471"
"12","Railroad retirement","1969","1,541"
"12","Railroad retirement","1970","1,745"
"12","Railroad retirement","1971","1,995"
"12","Railroad retirement","1972","2,154"
"12","Railroad retirement","1973","2,566"
"12","Railroad retirement","1974","2,797"
"12","Railroad retirement","1975","3,265"
"12","Railroad retirement","1976","3,550"
"12","Railroad retirement","1977","3,783"
"12","Railroad retirement","1978","3,985"
"12","Railroad retirement","1979","4,313"
"12","Railroad retirement","1980","4,812"
"12","Railroad retirement","1981","5,314"
"12","Railroad retirement","1982","5,771"
"12","Railroad retirement","1983","6,011"
"12","Railroad retirement","1984","6,065"
"12","Railroad retirement","1985","6,211"
"12","Railroad retirement","1986","6,351"
"12","Railroad retirement","1987","6,478"
"12","Railroad retirement","1988","6,708"
"12","Railroad retirement","1989","6,958"
"12","Railroad retirement","1990","7,221"
"12","Railroad retirement","1991","7,513"
"12","Railroad retirement","1992","7,744"
"12","Railroad retirement","1993","7,825"
"12","Railroad retirement","1994","7,961"
"12","Railroad retirement","1995","8,025"
"12","Railroad retirement","1996","8,087"
"12","Railroad retirement","1997","8,198"
"12","Railroad retirement","1998","8,229"
"12","Railroad retirement","1999","8,206"
"12","Railroad retirement","2000","8,267"
"12","Railroad retirement","2001","8,412"
"12","Railroad retirement","2002","8,700"
"12","Railroad retirement","2003","8,854"
"12","Railroad retirement","2004","9,009"
"12","Railroad retirement","2005","9,194"
"12","Railroad retirement","2006","9,519"
"12","Railroad retirement","2007","9,813"
"12","Railroad retirement","2008","10,068"
"12","Railroad retirement","2009","10,630"
"12","Railroad retirement","2010","10,779"
"12","Railroad retirement","2011","10,961"
"12","Railroad retirement","2012","11,410"
"12","Railroad retirement","2013","11,676"
"12","Railroad retirement","2014","11,955"
"12","Railroad retirement","2015","12,228"
"12","Railroad retirement","2016","12,352"
"12","Railroad retirement","2017","12,475"
"12","Railroad retirement","2018","12,731"
"12","Railroad retirement","2019","13,024"
"12","Railroad retirement","2020","13,126"
"12","Railroad retirement","2021","13,167"
"12","Railroad retirement","2022","13,597"
"12","Railroad retirement","2023","14,251"
"12","Railroad retirement","2024","14,493"
"13","Pension benefit guaranty","1976","1"
"13","Pension benefit guaranty","1977","3"
"13","Pension benefit guaranty","1978","14"
"13","Pension benefit guaranty","1979","26"
"13","Pension benefit guaranty","1980","25"
"13","Pension benefit guaranty","1981","26"
"13","Pension benefit guaranty","1982","44"
"13","Pension benefit guaranty","1983","71"
"13","Pension benefit guaranty","1984","79"
"13","Pension benefit guaranty","1985","103"
"13","Pension benefit guaranty","1986","160"
"13","Pension benefit guaranty","1987","224"
"13","Pension benefit guaranty","1988","402"
"13","Pension benefit guaranty","1989","228"
"13","Pension benefit guaranty","1990","274"
"13","Pension benefit guaranty","1991","256"
"13","Pension benefit guaranty","1992","377"
"13","Pension benefit guaranty","1993","436"
"13","Pension benefit guaranty","1994","431"
"13","Pension benefit guaranty","1995","447"
"13","Pension benefit guaranty","1996","583"
"13","Pension benefit guaranty","1997","400"
"13","Pension benefit guaranty","1998","448"
"13","Pension benefit guaranty","1999","674"
"13","Pension benefit guaranty","2000","322"
"13","Pension benefit guaranty","2001","342"
"13","Pension benefit guaranty","2002","1,126"
"13","Pension benefit guaranty","2003","1,926"
"13","Pension benefit guaranty","2004","2,212"
"13","Pension benefit guaranty","2005","2,722"
"13","Pension benefit guaranty","2006","2,797"
"13","Pension benefit guaranty","2007","2,499"
"13","Pension benefit guaranty","2008","2,191"
"13","Pension benefit guaranty","2009","2,058"
"13","Pension benefit guaranty","2010","2,370"
"13","Pension benefit guaranty","2011","2,407"
"13","Pension benefit guaranty","2012","2,377"
"13","Pension benefit guaranty","2013","1,744"
"13","Pension benefit guaranty","2014","2,956"
"13","Pension benefit guaranty","2015","3,829"
"13","Pension benefit guaranty","2016","1,717"
"13","Pension benefit guaranty","2017","840"
"13","Pension benefit guaranty","2018","661"
"13","Pension benefit guaranty","2019","670"
"13","Pension benefit guaranty","2020","1,098"
"13","Pension benefit guaranty","2021","2,010"
"13","Pension benefit guaranty","2022","1,316"
"13","Pension benefit guaranty","2023","921"
"13","Pension benefit guaranty","2024","771"
"14","Veterans' life insurance","1929","26"
"14","Veterans' life insurance","1930","29"
"14","Veterans' life insurance","1931","33"
"14","Veterans' life insurance","1932","40"
"14","Veterans' life insurance","1933","40"
"14","Veterans' life insurance","1934","42"
"14","Veterans' life insurance","1935","36"
"14","Veterans' life insurance","1936","34"
"14","Veterans' life insurance","1937","36"
"14","Veterans' life insurance","1938","40"
"14","Veterans' life insurance","1939","69"
"14","Veterans' life insurance","1940","75"
"14","Veterans' life insurance","1941","59"
"14","Veterans' life insurance","1942","56"
"14","Veterans' life insurance","1943","67"
"14","Veterans' life insurance","1944","116"
"14","Veterans' life insurance","1945","272"
"14","Veterans' life insurance","1946","328"
"14","Veterans' life insurance","1947","352"
"14","Veterans' life insurance","1948","352"
"14","Veterans' life insurance","1949","433"
"14","Veterans' life insurance","1950","3,109"
"14","Veterans' life insurance","1951","989"
"14","Veterans' life insurance","1952","784"
"14","Veterans' life insurance","1953","722"
"14","Veterans' life insurance","1954","685"
"14","Veterans' life insurance","1955","611"
"14","Veterans' life insurance","1956","601"
"14","Veterans' life insurance","1957","641"
"14","Veterans' life insurance","1958","652"
"14","Veterans' life insurance","1959","655"
"14","Veterans' life insurance","1960","660"
"14","Veterans' life insurance","1961","905"
"14","Veterans' life insurance","1962","687"
"14","Veterans' life insurance","1963","806"
"14","Veterans' life insurance","1964","621"
"14","Veterans' life insurance","1965","632"
"14","Veterans' life insurance","1966","677"
"14","Veterans' life insurance","1967","759"
"14","Veterans' life insurance","1968","713"
"14","Veterans' life insurance","1969","739"
"14","Veterans' life insurance","1970","788"
"14","Veterans' life insurance","1971","797"
"14","Veterans' life insurance","1972","800"
"14","Veterans' life insurance","1973","817"
"14","Veterans' life insurance","1974","854"
"14","Veterans' life insurance","1975","886"
"14","Veterans' life insurance","1976","936"
"14","Veterans' life insurance","1977","980"
"14","Veterans' life insurance","1978","1,031"
"14","Veterans' life insurance","1979","1,080"
"14","Veterans' life insurance","1980","1,222"
"14","Veterans' life insurance","1981","1,316"
"14","Veterans' life insurance","1982","1,368"
"14","Veterans' life insurance","1983","1,392"
"14","Veterans' life insurance","1984","1,439"
"14","Veterans' life insurance","1985","1,587"
"14","Veterans' life insurance","1986","1,695"
"14","Veterans' life insurance","1987","1,688"
"14","Veterans' life insurance","1988","1,712"
"14","Veterans' life insurance","1989","1,845"
"14","Veterans' life insurance","1990","1,868"
"14","Veterans' life insurance","1991","1,873"
"14","Veterans' life insurance","1992","1,911"
"14","Veterans' life insurance","1993","1,885"
"14","Veterans' life insurance","1994","1,904"
"14","Veterans' life insurance","1995","1,898"
"14","Veterans' life insurance","1996","2,002"
"14","Veterans' life insurance","1997","1,930"
"14","Veterans' life insurance","1998","1,891"
"14","Veterans' life insurance","1999","1,816"
"14","Veterans' life insurance","2000","1,706"
"14","Veterans' life insurance","2001","1,692"
"14","Veterans' life insurance","2002","1,723"
"14","Veterans' life insurance","2003","1,706"
"14","Veterans' life insurance","2004","1,681"
"14","Veterans' life insurance","2005","1,596"
"14","Veterans' life insurance","2006","1,552"
"14","Veterans' life insurance","2007","1,516"
"14","Veterans' life insurance","2008","1,522"
"14","Veterans' life insurance","2009","1,493"
"14","Veterans' life insurance","2010","1,442"
"14","Veterans' life insurance","2011","1,411"
"14","Veterans' life insurance","2012","1,340"
"14","Veterans' life insurance","2013","1,280"
"14","Veterans' life insurance","2014","1,228"
"14","Veterans' life insurance","2015","1,185"
"14","Veterans' life insurance","2016","1,096"
"14","Veterans' life insurance","2017","992"
"14","Veterans' life insurance","2018","989"
"14","Veterans' life insurance","2019","916"
"14","Veterans' life insurance","2020","821"
"14","Veterans' life insurance","2021","770"
"14","Veterans' life insurance","2022","626"
"14","Veterans' life insurance","2023","434"
"14","Veterans' life insurance","2024","449"
"15","Workers' compensation","1946","13"
"15","Workers' compensation","1947","14"
"15","Workers' compensation","1948","14"
"15","Workers' compensation","1949","14"
"15","Workers' compensation","1950","22"
"15","Workers' compensation","1951","33"
"15","Workers' compensation","1952","39"
"15","Workers' compensation","1953","43"
"15","Workers' compensation","1954","44"
"15","Workers' compensation","1955","48"
"15","Workers' compensation","1956","52"
"15","Workers' compensation","1957","56"
"15","Workers' compensation","1958","62"
"15","Workers' compensation","1959","64"
"15","Workers' compensation","1960","60"
"15","Workers' compensation","1961","62"
"15","Workers' compensation","1962","66"
"15","Workers' compensation","1963","69"
"15","Workers' compensation","1964","72"
"15","Workers' compensation","1965","74"
"15","Workers' compensation","1966","82"
"15","Workers' compensation","1967","93"
"15","Workers' compensation","1968","104"
"15","Workers' compensation","1969","121"
"15","Workers' compensation","1970","147"
"15","Workers' compensation","1971","176"
"15","Workers' compensation","1972","203"
"15","Workers' compensation","1973","237"
"15","Workers' compensation","1974","309"
"15","Workers' compensation","1975","415"
"15","Workers' compensation","1976","517"
"15","Workers' compensation","1977","571"
"15","Workers' compensation","1978","636"
"15","Workers' compensation","1979","717"
"15","Workers' compensation","1980","838"
"15","Workers' compensation","1981","870"
"15","Workers' compensation","1982","917"
"15","Workers' compensation","1983","933"
"15","Workers' compensation","1984","989"
"15","Workers' compensation","1985","1,089"
"15","Workers' compensation","1986","1,124"
"15","Workers' compensation","1987","1,173"
"15","Workers' compensation","1988","1,253"
"15","Workers' compensation","1989","1,379"
"15","Workers' compensation","1990","1,492"
"15","Workers' compensation","1991","1,645"
"15","Workers' compensation","1992","1,788"
"15","Workers' compensation","1993","1,836"
"15","Workers' compensation","1994","1,871"
"15","Workers' compensation","1995","1,919"
"15","Workers' compensation","1996","1,976"
"15","Workers' compensation","1997","1,918"
"15","Workers' compensation","1998","1,973"
"15","Workers' compensation","1999","2,035"
"15","Workers' compensation","2000","2,161"
"15","Workers' compensation","2001","2,334"
"15","Workers' compensation","2002","2,342"
"15","Workers' compensation","2003","2,371"
"15","Workers' compensation","2004","2,448"
"15","Workers' compensation","2005","2,462"
"15","Workers' compensation","2006","2,436"
"15","Workers' compensation","2007","2,496"
"15","Workers' compensation","2008","2,567"
"15","Workers' compensation","2009","2,711"
"15","Workers' compensation","2010","2,728"
"15","Workers' compensation","2011","2,995"
"15","Workers' compensation","2012","3,010"
"15","Workers' compensation","2013","3,098"
"15","Workers' compensation","2014","3,350"
"15","Workers' compensation","2015","3,376"
"15","Workers' compensation","2016","3,334"
"15","Workers' compensation","2017","2,973"
"15","Workers' compensation","2018","3,085"
"15","Workers' compensation","2019","3,002"
"15","Workers' compensation","2020","2,970"
"15","Workers' compensation","2021","2,969"
"15","Workers' compensation","2022","3,053"
"15","Workers' compensation","2023","3,449"
"15","Workers' compensation","2024","3,829"
"16","Military medical insurance","1967","112"
"16","Military medical insurance","1968","148"
"16","Military medical insurance","1969","178"
"16","Military medical insurance","1970","211"
"16","Military medical insurance","1971","237"
"16","Military medical insurance","1972","263"
"16","Military medical insurance","1973","286"
"16","Military medical insurance","1974","280"
"16","Military medical insurance","1975","261"
"16","Military medical insurance","1976","251"
"16","Military medical insurance","1977","265"
"16","Military medical insurance","1978","300"
"16","Military medical insurance","1979","347"
"16","Military medical insurance","1980","358"
"16","Military medical insurance","1981","431"
"16","Military medical insurance","1982","545"
"16","Military medical insurance","1983","633"
"16","Military medical insurance","1984","689"
"16","Military medical insurance","1985","791"
"16","Military medical insurance","1986","921"
"16","Military medical insurance","1987","1,052"
"16","Military medical insurance","1988","1,264"
"16","Military medical insurance","1989","1,345"
"16","Military medical insurance","1990","1,533"
"16","Military medical insurance","1991","1,653"
"16","Military medical insurance","1992","1,698"
"16","Military medical insurance","1993","1,622"
"16","Military medical insurance","1994","1,362"
"16","Military medical insurance","1995","1,047"
"16","Military medical insurance","1996","959"
"16","Military medical insurance","1997","942"
"16","Military medical insurance","1998","975"
"16","Military medical insurance","1999","1,031"
"16","Military medical insurance","2000","1,159"
"16","Military medical insurance","2001","1,317"
"16","Military medical insurance","2002","1,480"
"16","Military medical insurance","2003","2,122"
"16","Military medical insurance","2004","2,612"
"16","Military medical insurance","2005","3,076"
"16","Military medical insurance","2006","3,798"
"16","Military medical insurance","2007","4,016"
"16","Military medical insurance","2008","4,379"
"16","Military medical insurance","2009","4,907"
"16","Military medical insurance","2010","5,010"
"16","Military medical insurance","2011","5,237"
"16","Military medical insurance","2012","5,520"
"16","Military medical insurance","2013","5,098"
"16","Military medical insurance","2014","5,372"
"16","Military medical insurance","2015","5,668"
"16","Military medical insurance","2016","5,270"
"16","Military medical insurance","2017","5,401"
"16","Military medical insurance","2018","5,228"
"16","Military medical insurance","2019","5,378"
"16","Military medical insurance","2020","5,400"
"16","Military medical insurance","2021","5,721"
"16","Military medical insurance","2022","6,387"
"16","Military medical insurance","2023","6,838"
"16","Military medical insurance","2024","7,157"
"17","Veterans' benefits","1929","508"
"17","Veterans' benefits","1930","544"
"17","Veterans' benefits","1931","1,513"
"17","Veterans' benefits","1932","709"
"17","Veterans' benefits","1933","483"
"17","Veterans' benefits","1934","375"
"17","Veterans' benefits","1935","409"
"17","Veterans' benefits","1936","1,821"
"17","Veterans' benefits","1937","524"
"17","Veterans' benefits","1938","458"
"17","Veterans' benefits","1939","448"
"17","Veterans' benefits","1940","451"
"17","Veterans' benefits","1941","441"
"17","Veterans' benefits","1942","437"
"17","Veterans' benefits","1943","443"
"17","Veterans' benefits","1944","827"
"17","Veterans' benefits","1945","2,565"
"17","Veterans' benefits","1946","5,042"
"17","Veterans' benefits","1947","5,468"
"17","Veterans' benefits","1948","4,409"
"17","Veterans' benefits","1949","4,214"
"17","Veterans' benefits","1950","3,986"
"17","Veterans' benefits","1951","3,502"
"17","Veterans' benefits","1952","3,343"
"17","Veterans' benefits","1953","3,215"
"17","Veterans' benefits","1954","3,343"
"17","Veterans' benefits","1955","3,652"
"17","Veterans' benefits","1956","3,688"
"17","Veterans' benefits","1957","3,750"
"17","Veterans' benefits","1958","3,834"
"17","Veterans' benefits","1959","3,774"
"17","Veterans' benefits","1960","3,745"
"17","Veterans' benefits","1961","3,827"
"17","Veterans' benefits","1962","3,841"
"17","Veterans' benefits","1963","3,926"
"17","Veterans' benefits","1964","3,987"
"17","Veterans' benefits","1965","4,193"
"17","Veterans' benefits","1966","4,121"
"17","Veterans' benefits","1967","4,753"
"17","Veterans' benefits","1968","5,091"
"17","Veterans' benefits","1969","5,798"
"17","Veterans' benefits","1970","6,587"
"17","Veterans' benefits","1971","7,540"
"17","Veterans' benefits","1972","8,504"
"17","Veterans' benefits","1973","9,284"
"17","Veterans' benefits","1974","10,462"
"17","Veterans' benefits","1975","12,895"
"17","Veterans' benefits","1976","12,797"
"17","Veterans' benefits","1977","12,334"
"17","Veterans' benefits","1978","12,536"
"17","Veterans' benefits","1979","13,047"
"17","Veterans' benefits","1980","13,414"
"17","Veterans' benefits","1981","14,444"
"17","Veterans' benefits","1982","14,902"
"17","Veterans' benefits","1983","15,033"
"17","Veterans' benefits","1984","14,826"
"17","Veterans' benefits","1985","14,952"
"17","Veterans' benefits","1986","14,882"
"17","Veterans' benefits","1987","14,763"
"17","Veterans' benefits","1988","15,011"
"17","Veterans' benefits","1989","15,357"
"17","Veterans' benefits","1990","15,807"
"17","Veterans' benefits","1991","16,245"
"17","Veterans' benefits","1992","16,695"
"17","Veterans' benefits","1993","17,409"
"17","Veterans' benefits","1994","17,787"
"17","Veterans' benefits","1995","18,634"
"17","Veterans' benefits","1996","19,413"
"17","Veterans' benefits","1997","20,367"
"17","Veterans' benefits","1998","21,367"
"17","Veterans' benefits","1999","22,314"
"17","Veterans' benefits","2000","23,288"
"17","Veterans' benefits","2001","24,895"
"17","Veterans' benefits","2002","27,808"
"17","Veterans' benefits","2003","30,113"
"17","Veterans' benefits","2004","32,358"
"17","Veterans' benefits","2005","34,767"
"17","Veterans' benefits","2006","37,278"
"17","Veterans' benefits","2007","40,109"
"17","Veterans' benefits","2008","43,464"
"17","Veterans' benefits","2009","49,980"
"17","Veterans' benefits","2010","56,431"
"17","Veterans' benefits","2011","61,753"
"17","Veterans' benefits","2012","68,679"
"17","Veterans' benefits","2013","77,683"
"17","Veterans' benefits","2014","82,839"
"17","Veterans' benefits","2015","91,291"
"17","Veterans' benefits","2016","95,588"
"17","Veterans' benefits","2017","110,327"
"17","Veterans' benefits","2018","118,623"
"17","Veterans' benefits","2019","128,822"
"17","Veterans' benefits","2020","143,934"
"17","Veterans' benefits","2021","151,750"
"17","Veterans' benefits","2022","167,597"
"17","Veterans' benefits","2023","196,043"
"17","Veterans' benefits","2024","229,441"
"18","Pension and disability","1929","415"
"18","Pension and disability","1930","438"
"18","Pension and disability","1931","517"
"18","Pension and disability","1932","539"
"18","Pension and disability","1933","425"
"18","Pension and disability","1934","347"
"18","Pension and disability","1935","380"
"18","Pension and disability","1936","391"
"18","Pension and disability","1937","390"
"18","Pension and disability","1938","399"
"18","Pension and disability","1939","412"
"18","Pension and disability","1940","423"
"18","Pension and disability","1941","422"
"18","Pension and disability","1942","427"
"18","Pension and disability","1943","437"
"18","Pension and disability","1944","589"
"18","Pension and disability","1945","940"
"18","Pension and disability","1946","1,580"
"18","Pension and disability","1947","2,042"
"18","Pension and disability","1948","2,111"
"18","Pension and disability","1949","2,147"
"18","Pension and disability","1950","2,191"
"18","Pension and disability","1951","2,126"
"18","Pension and disability","1952","2,239"
"18","Pension and disability","1953","2,399"
"18","Pension and disability","1954","2,515"
"18","Pension and disability","1955","2,706"
"18","Pension and disability","1956","2,768"
"18","Pension and disability","1957","2,918"
"18","Pension and disability","1958","3,144"
"18","Pension and disability","1959","3,282"
"18","Pension and disability","1960","3,442"
"18","Pension and disability","1961","3,647"
"18","Pension and disability","1962","3,743"
"18","Pension and disability","1963","3,871"
"18","Pension and disability","1964","3,954"
"18","Pension and disability","1965","4,184"
"18","Pension and disability","1966","4,038"
"18","Pension and disability","1967","4,446"
"18","Pension and disability","1968","4,592"
"18","Pension and disability","1969","5,090"
"18","Pension and disability","1970","5,433"
"18","Pension and disability","1971","5,884"
"18","Pension and disability","1972","6,312"
"18","Pension and disability","1973","6,461"
"18","Pension and disability","1974","7,107"
"18","Pension and disability","1975","7,795"
"18","Pension and disability","1976","8,452"
"18","Pension and disability","1977","9,189"
"18","Pension and disability","1978","9,713"
"18","Pension and disability","1979","10,636"
"18","Pension and disability","1980","11,372"
"18","Pension and disability","1981","12,520"
"18","Pension and disability","1982","13,310"
"18","Pension and disability","1983","13,682"
"18","Pension and disability","1984","13,735"
"18","Pension and disability","1985","14,048"
"18","Pension and disability","1986","14,187"
"18","Pension and disability","1987","14,199"
"18","Pension and disability","1988","14,584"
"18","Pension and disability","1989","14,975"
"18","Pension and disability","1990","15,550"
"18","Pension and disability","1991","15,891"
"18","Pension and disability","1992","16,184"
"18","Pension and disability","1993","16,707"
"18","Pension and disability","1994","16,934"
"18","Pension and disability","1995","17,548"
"18","Pension and disability","1996","18,274"
"18","Pension and disability","1997","19,137"
"18","Pension and disability","1998","20,147"
"18","Pension and disability","1999","20,991"
"18","Pension and disability","2000","21,966"
"18","Pension and disability","2001","23,386"
"18","Pension and disability","2002","26,144"
"18","Pension and disability","2003","28,180"
"18","Pension and disability","2004","30,197"
"18","Pension and disability","2005","32,511"
"18","Pension and disability","2006","35,014"
"18","Pension and disability","2007","37,692"
"18","Pension and disability","2008","40,715"
"18","Pension and disability","2009","45,545"
"18","Pension and disability","2010","48,455"
"18","Pension and disability","2011","52,101"
"18","Pension and disability","2012","58,352"
"18","Pension and disability","2013","65,789"
"18","Pension and disability","2014","70,779"
"18","Pension and disability","2015","76,515"
"18","Pension and disability","2016","80,150"
"18","Pension and disability","2017","86,048"
"18","Pension and disability","2018","93,365"
"18","Pension and disability","2019","101,587"
"18","Pension and disability","2020","111,026"
"18","Pension and disability","2021","117,207"
"18","Pension and disability","2022","132,241"
"18","Pension and disability","2023","154,943"
"18","Pension and disability","2024","180,525"
"19","Readjustment","1944","1"
"19","Readjustment","1945","33"
"19","Readjustment","1946","1,313"
"19","Readjustment","1947","1,843"
"19","Readjustment","1948","1,864"
"19","Readjustment","1949","1,898"
"19","Readjustment","1950","1,677"
"19","Readjustment","1951","1,220"
"19","Readjustment","1952","650"
"19","Readjustment","1953","459"
"19","Readjustment","1954","504"
"19","Readjustment","1955","648"
"19","Readjustment","1956","726"
"19","Readjustment","1957","708"
"19","Readjustment","1958","624"
"19","Readjustment","1959","479"
"19","Readjustment","1960","301"
"19","Readjustment","1961","179"
"19","Readjustment","1962","97"
"19","Readjustment","1963","54"
"19","Readjustment","1964","32"
"19","Readjustment","1965","9"
"19","Readjustment","1966","83"
"19","Readjustment","1967","307"
"19","Readjustment","1968","499"
"19","Readjustment","1969","708"
"19","Readjustment","1970","1,154"
"19","Readjustment","1971","1,656"
"19","Readjustment","1972","2,192"
"19","Readjustment","1973","2,823"
"19","Readjustment","1974","3,355"
"19","Readjustment","1975","5,100"
"19","Readjustment","1976","4,345"
"19","Readjustment","1977","3,145"
"19","Readjustment","1978","2,823"
"19","Readjustment","1979","2,411"
"19","Readjustment","1980","2,042"
"19","Readjustment","1981","1,924"
"19","Readjustment","1982","1,592"
"19","Readjustment","1983","1,351"
"19","Readjustment","1984","1,091"
"19","Readjustment","1985","904"
"19","Readjustment","1986","695"
"19","Readjustment","1987","564"
"19","Readjustment","1988","427"
"19","Readjustment","1989","382"
"19","Readjustment","1990","257"
"19","Readjustment","1991","354"
"19","Readjustment","1992","511"
"19","Readjustment","1993","702"
"19","Readjustment","1994","853"
"19","Readjustment","1995","1,086"
"19","Readjustment","1996","1,139"
"19","Readjustment","1997","1,230"
"19","Readjustment","1998","1,220"
"19","Readjustment","1999","1,323"
"19","Readjustment","2000","1,322"
"19","Readjustment","2001","1,509"
"19","Readjustment","2002","1,664"
"19","Readjustment","2003","1,933"
"19","Readjustment","2004","2,161"
"19","Readjustment","2005","2,256"
"19","Readjustment","2006","2,264"
"19","Readjustment","2007","2,417"
"19","Readjustment","2008","2,749"
"19","Readjustment","2009","4,435"
"19","Readjustment","2010","7,976"
"19","Readjustment","2011","9,652"
"19","Readjustment","2012","10,327"
"19","Readjustment","2013","11,894"
"19","Readjustment","2014","12,060"
"19","Readjustment","2015","12,699"
"19","Readjustment","2016","11,818"
"19","Readjustment","2017","12,056"
"19","Readjustment","2018","11,424"
"19","Readjustment","2019","11,520"
"19","Readjustment","2020","10,868"
"19","Readjustment","2021","10,085"
"19","Readjustment","2022","9,510"
"19","Readjustment","2023","10,196"
"19","Readjustment","2024","11,391"
"20","Other","1929","93"
"20","Other","1930","106"
"20","Other","1931","996"
"20","Other","1932","170"
"20","Other","1933","58"
"20","Other","1934","28"
"20","Other","1935","29"
"20","Other","1936","1,430"
"20","Other","1937","134"
"20","Other","1938","59"
"20","Other","1939","36"
"20","Other","1940","28"
"20","Other","1941","19"
"20","Other","1942","10"
"20","Other","1943","6"
"20","Other","1944","237"
"20","Other","1945","1,592"
"20","Other","1946","2,149"
