"LineNumber","LineDescription","TimePeriod","DataValue"
"9","Property taxes","1938","4,277"
"9","Property taxes","1939","4,285"
"9","Property taxes","1940","4,407"
"9","Property taxes","1941","4,449"
"9","Property taxes","1942","4,397"
"9","Property taxes","1943","4,494"
"9","Property taxes","1944","4,565"
"9","Property taxes","1945","4,642"
"9","Property taxes","1946","4,836"
"9","Property taxes","1947","5,346"
"9","Property taxes","1948","5,938"
"9","Property taxes","1949","6,642"
"9","Property taxes","1950","7,143"
"9","Property taxes","1951","7,696"
"9","Property taxes","1952","8,385"
"9","Property taxes","1953","9,096"
"9","Property taxes","1954","9,673"
"9","Property taxes","1955","10,448"
"9","Property taxes","1956","11,453"
"9","Property taxes","1957","12,609"
"9","Property taxes","1958","13,764"
"9","Property taxes","1959","14,812"
"9","Property taxes","1960","16,238"
"9","Property taxes","1961","17,580"
"9","Property taxes","1962","18,958"
"9","Property taxes","1963","20,245"
"9","Property taxes","1964","21,687"
"9","Property taxes","1965","23,187"
"9","Property taxes","1966","24,535"
"9","Property taxes","1967","26,964"
"9","Property taxes","1968","29,896"
"9","Property taxes","1969","32,763"
"9","Property taxes","1970","36,674"
"9","Property taxes","1971","40,445"
"9","Property taxes","1972","43,227"
"9","Property taxes","1973","46,355"
"9","Property taxes","1974","48,980"
"9","Property taxes","1975","53,384"
"9","Property taxes","1976","58,247"
"9","Property taxes","1977","63,200"
"9","Property taxes","1978","63,748"
"9","Property taxes","1979","64,403"
"9","Property taxes","1980","68,826"
"9","Property taxes","1981","77,080"
"9","Property taxes","1982","85,300"
"9","Property taxes","1983","91,877"
"9","Property taxes","1984","99,700"
"9","Property taxes","1985","107,491"
"9","Property taxes","1986","116,158"
"9","Property taxes","1987","126,422"
"9","Property taxes","1988","136,496"
"9","Property taxes","1989","149,863"
"9","Property taxes","1990","161,533"
"9","Property taxes","1991","176,071"
"9","Property taxes","1992","184,678"
"9","Property taxes","1993","187,258"
"9","Property taxes","1994","199,369"
"9","Property taxes","1995","202,579"
"9","Property taxes","1996","212,351"
"9","Property taxes","1997","223,529"
"9","Property taxes","1998","231,007"
"9","Property taxes","1999","242,801"
"9","Property taxes","2000","254,669"
"9","Property taxes","2001","268,018"
"9","Property taxes","2002","289,213"
"9","Property taxes","2003","306,924"
"9","Property taxes","2004","326,128"
"9","Property taxes","2005","351,241"
"9","Property taxes","2006","375,162"
"9","Property taxes","2007","403,688"
"9","Property taxes","2008","415,674"
"9","Property taxes","2009","439,601"
"9","Property taxes","2010","438,588"
"9","Property taxes","2011","439,242"
"9","Property taxes","2012","444,298"
"9","Property taxes","2013","455,191"
"9","Property taxes","2014","473,412"
"9","Property taxes","2015","489,332"
"9","Property taxes","2016","510,358"
"9","Property taxes","2017","535,227"
"9","Property taxes","2018","554,572"
"9","Property taxes","2019","588,643"
"9","Property taxes","2020","607,091"
"9","Property taxes","2021","639,461"
"9","Property taxes","2022","663,304"
"9","Property taxes","2023","697,247"
"9","Property taxes","2024","752,148"
"9","Property taxes","2025","789,390"
"10","Other","1929","730"
"10","Other","1930","755"
"10","Other","1931","740"
"10","Other","1932","713"
"10","Other","1933","678"
"10","Other","1934","670"
"10","Other","1935","729"
"10","Other","1936","885"
"10","Other","1937","998"
"10","Other","1938","1,021"
"10","Other","1939","1,041"
"10","Other","1940","1,102"
"10","Other","1941","1,151"
"10","Other","1942","1,233"
"10","Other","1943","1,274"
"10","Other","1944","1,328"
"10","Other","1945","1,431"
"10","Other","1946","1,589"
"10","Other","1947","1,894"
"10","Other","1948","2,245"
"10","Other","1949","2,510"
"10","Other","1950","2,756"
"10","Other","1951","3,044"
"10","Other","1952","3,395"
"10","Other","1953","3,752"
"10","Other","1954","3,943"
"10","Other","1955","4,267"
"10","Other","1956","4,718"
"10","Other","1957","4,948"
"10","Other","1958","3,858"
"10","Other","1959","2,897"
"10","Other","1960","3,081"
"10","Other","1961","3,207"
"10","Other","1962","3,280"
"10","Other","1963","3,480"
"10","Other","1964","3,704"
"10","Other","1965","3,910"
"10","Other","1966","4,274"
"10","Other","1967","4,439"
"10","Other","1968","4,582"
"10","Other","1969","4,719"
"10","Other","1970","5,013"
"10","Other","1971","5,692"
"10","Other","1972","6,419"
"10","Other","1973","6,986"
"10","Other","1974","7,698"
"10","Other","1975","8,128"
"10","Other","1976","9,007"
"10","Other","1977","9,723"
"10","Other","1978","10,872"
"10","Other","1979","12,733"
"10","Other","1980","14,983"
"10","Other","1981","17,888"
"10","Other","1982","18,478"
"10","Other","1983","19,371"
"10","Other","1984","21,773"
"10","Other","1985","23,466"
"10","Other","1986","23,667"
"10","Other","1987","24,857"
"10","Other","1988","25,722"
"10","Other","1989","26,912"
"10","Other","1990","28,224"
"10","Other","1991","28,565"
"10","Other","1992","31,068"
"10","Other","1993","33,085"
"10","Other","1994","35,440"
"10","Other","1995","37,007"
"10","Other","1996","39,326"
"10","Other","1997","41,563"
"10","Other","1998","43,872"
"10","Other","1999","45,757"
"10","Other","2000","49,793"
"10","Other","2001","52,554"
"10","Other","2002","56,275"
"10","Other","2003","62,997"
"10","Other","2004","77,359"
"10","Other","2005","91,673"
"10","Other","2006","92,094"
"10","Other","2007","92,851"
"10","Other","2008","94,656"
"10","Other","2009","72,256"
"10","Other","2010","77,776"
"10","Other","2011","83,850"
"10","Other","2012","86,679"
"10","Other","2013","91,267"
"10","Other","2014","92,426"
"10","Other","2015","89,157"
"10","Other","2016","92,152"
"10","Other","2017","97,623"
"10","Other","2018","106,986"
"10","Other","2019","108,657"
"10","Other","2020","109,345"
"10","Other","2021","131,815"
"10","Other","2022","149,327"
"10","Other","2023","139,316"
"10","Other","2024","143,678"
"10","Other","2025","145,755"
"11","Taxes on corporate income","1929","145"
"11","Taxes on corporate income","1930","98"
"11","Taxes on corporate income","1931","75"
"11","Taxes on corporate income","1932","57"
"11","Taxes on corporate income","1933","59"
"11","Taxes on corporate income","1934","100"
"11","Taxes on corporate income","1935","131"
"11","Taxes on corporate income","1936","157"
"11","Taxes on corporate income","1937","165"
"11","Taxes on corporate income","1938","134"
"11","Taxes on corporate income","1939","156"
"11","Taxes on corporate income","1940","199"
"11","Taxes on corporate income","1941","277"
"11","Taxes on corporate income","1942","350"
"11","Taxes on corporate income","1943","458"
"11","Taxes on corporate income","1944","465"
"11","Taxes on corporate income","1945","455"
"11","Taxes on corporate income","1946","462"
"11","Taxes on corporate income","1947","604"
"11","Taxes on corporate income","1948","671"
"11","Taxes on corporate income","1949","605"
"11","Taxes on corporate income","1950","770"
"11","Taxes on corporate income","1951","883"
"11","Taxes on corporate income","1952","826"
"11","Taxes on corporate income","1953","809"
"11","Taxes on corporate income","1954","773"
"11","Taxes on corporate income","1955","968"
"11","Taxes on corporate income","1956","1,044"
"11","Taxes on corporate income","1957","1,019"
"11","Taxes on corporate income","1958","1,004"
"11","Taxes on corporate income","1959","1,162"
"11","Taxes on corporate income","1960","1,249"
"11","Taxes on corporate income","1961","1,290"
"11","Taxes on corporate income","1962","1,502"
"11","Taxes on corporate income","1963","1,653"
"11","Taxes on corporate income","1964","1,844"
"11","Taxes on corporate income","1965","1,977"
"11","Taxes on corporate income","1966","2,230"
"11","Taxes on corporate income","1967","2,625"
"11","Taxes on corporate income","1968","3,310"
"11","Taxes on corporate income","1969","3,610"
"11","Taxes on corporate income","1970","3,740"
"11","Taxes on corporate income","1971","4,284"
"11","Taxes on corporate income","1972","5,252"
"11","Taxes on corporate income","1973","6,028"
"11","Taxes on corporate income","1974","6,679"
"11","Taxes on corporate income","1975","7,347"
"11","Taxes on corporate income","1976","9,636"
"11","Taxes on corporate income","1977","11,429"
"11","Taxes on corporate income","1978","12,106"
"11","Taxes on corporate income","1979","13,568"
"11","Taxes on corporate income","1980","14,466"
"11","Taxes on corporate income","1981","15,442"
"11","Taxes on corporate income","1982","14,034"
"11","Taxes on corporate income","1983","15,896"
"11","Taxes on corporate income","1984","18,799"
"11","Taxes on corporate income","1985","20,247"
"11","Taxes on corporate income","1986","22,661"
"11","Taxes on corporate income","1987","23,901"
"11","Taxes on corporate income","1988","26,032"
"11","Taxes on corporate income","1989","24,239"
"11","Taxes on corporate income","1990","22,486"
"11","Taxes on corporate income","1991","23,641"
"11","Taxes on corporate income","1992","24,380"
"11","Taxes on corporate income","1993","26,906"
"11","Taxes on corporate income","1994","29,970"
"11","Taxes on corporate income","1995","31,656"
"11","Taxes on corporate income","1996","33,023"
"11","Taxes on corporate income","1997","34,145"
"11","Taxes on corporate income","1998","34,934"
"11","Taxes on corporate income","1999","35,796"
"11","Taxes on corporate income","2000","35,231"
"11","Taxes on corporate income","2001","28,853"
"11","Taxes on corporate income","2002","30,864"
"11","Taxes on corporate income","2003","33,997"
"11","Taxes on corporate income","2004","41,708"
"11","Taxes on corporate income","2005","54,943"
"11","Taxes on corporate income","2006","59,242"
"11","Taxes on corporate income","2007","57,879"
"11","Taxes on corporate income","2008","47,434"
"11","Taxes on corporate income","2009","44,509"
"11","Taxes on corporate income","2010","46,094"
"11","Taxes on corporate income","2011","48,385"
"11","Taxes on corporate income","2012","50,665"
"11","Taxes on corporate income","2013","53,661"
"11","Taxes on corporate income","2014","56,349"
"11","Taxes on corporate income","2015","56,062"
"11","Taxes on corporate income","2016","53,182"
"11","Taxes on corporate income","2017","54,433"
"11","Taxes on corporate income","2018","60,129"
"11","Taxes on corporate income","2019","73,250"
"11","Taxes on corporate income","2020","72,951"
"11","Taxes on corporate income","2021","119,583"
"11","Taxes on corporate income","2022","174,370"
"11","Taxes on corporate income","2023","171,343"
"11","Taxes on corporate income","2024","172,025"
"11","Taxes on corporate income","2025","180,076"
"12","Contributions for government social insurance","1929","0"
"12","Contributions for government social insurance","1930","0"
"12","Contributions for government social insurance","1931","0"
"12","Contributions for government social insurance","1932","0"
"12","Contributions for government social insurance","1933","0"
"12","Contributions for government social insurance","1934","0"
"12","Contributions for government social insurance","1935","0"
"12","Contributions for government social insurance","1936","0"
"12","Contributions for government social insurance","1937","0"
"12","Contributions for government social insurance","1938","0"
"12","Contributions for government social insurance","1939","0"
"12","Contributions for government social insurance","1940","0"
"12","Contributions for government social insurance","1941","0"
"12","Contributions for government social insurance","1942","2"
"12","Contributions for government social insurance","1943","5"
"12","Contributions for government social insurance","1944","5"
"12","Contributions for government social insurance","1945","4"
"12","Contributions for government social insurance","1946","155"
"12","Contributions for government social insurance","1947","175"
"12","Contributions for government social insurance","1948","201"
"12","Contributions for government social insurance","1949","194"
"12","Contributions for government social insurance","1950","223"
"12","Contributions for government social insurance","1951","242"
"12","Contributions for government social insurance","1952","278"
"12","Contributions for government social insurance","1953","306"
"12","Contributions for government social insurance","1954","324"
"12","Contributions for government social insurance","1955","337"
"12","Contributions for government social insurance","1956","370"
"12","Contributions for government social insurance","1957","397"
"12","Contributions for government social insurance","1958","395"
"12","Contributions for government social insurance","1959","413"
"12","Contributions for government social insurance","1960","461"
"12","Contributions for government social insurance","1961","492"
"12","Contributions for government social insurance","1962","548"
"12","Contributions for government social insurance","1963","629"
"12","Contributions for government social insurance","1964","682"
"12","Contributions for government social insurance","1965","758"
"12","Contributions for government social insurance","1966","821"
"12","Contributions for government social insurance","1967","877"
"12","Contributions for government social insurance","1968","942"
"12","Contributions for government social insurance","1969","1,026"
"12","Contributions for government social insurance","1970","1,089"
"12","Contributions for government social insurance","1971","1,174"
"12","Contributions for government social insurance","1972","1,320"
"12","Contributions for government social insurance","1973","1,492"
"12","Contributions for government social insurance","1974","1,665"
"12","Contributions for government social insurance","1975","1,843"
"12","Contributions for government social insurance","1976","2,187"
"12","Contributions for government social insurance","1977","2,775"
"12","Contributions for government social insurance","1978","3,410"
"12","Contributions for government social insurance","1979","3,880"
"12","Contributions for government social insurance","1980","3,572"
"12","Contributions for government social insurance","1981","3,860"
"12","Contributions for government social insurance","1982","4,043"
"12","Contributions for government social insurance","1983","4,140"
"12","Contributions for government social insurance","1984","4,677"
"12","Contributions for government social insurance","1985","4,886"
"12","Contributions for government social insurance","1986","5,957"
"12","Contributions for government social insurance","1987","7,207"
"12","Contributions for government social insurance","1988","8,377"
"12","Contributions for government social insurance","1989","8,974"
"12","Contributions for government social insurance","1990","10,035"
"12","Contributions for government social insurance","1991","11,619"
"12","Contributions for government social insurance","1992","13,123"
"12","Contributions for government social insurance","1993","14,129"
"12","Contributions for government social insurance","1994","14,515"
"12","Contributions for government social insurance","1995","13,600"
"12","Contributions for government social insurance","1996","12,453"
"12","Contributions for government social insurance","1997","10,823"
"12","Contributions for government social insurance","1998","10,351"
"12","Contributions for government social insurance","1999","9,752"
"12","Contributions for government social insurance","2000","10,822"
"12","Contributions for government social insurance","2001","13,691"
"12","Contributions for government social insurance","2002","15,826"
"12","Contributions for government social insurance","2003","19,932"
"12","Contributions for government social insurance","2004","24,654"
"12","Contributions for government social insurance","2005","24,615"
"12","Contributions for government social insurance","2006","21,453"
"12","Contributions for government social insurance","2007","18,829"
"12","Contributions for government social insurance","2008","18,690"
"12","Contributions for government social insurance","2009","18,568"
"12","Contributions for government social insurance","2010","17,767"
"12","Contributions for government social insurance","2011","17,855"
"12","Contributions for government social insurance","2012","17,201"
"12","Contributions for government social insurance","2013","17,660"
"12","Contributions for government social insurance","2014","18,746"
"12","Contributions for government social insurance","2015","19,234"
"12","Contributions for government social insurance","2016","19,960"
"12","Contributions for government social insurance","2017","19,842"
"12","Contributions for government social insurance","2018","20,429"
"12","Contributions for government social insurance","2019","20,657"
"12","Contributions for government social insurance","2020","20,015"
"12","Contributions for government social insurance","2021","22,264"
"12","Contributions for government social insurance","2022","23,196"
"12","Contributions for government social insurance","2023","22,046"
"12","Contributions for government social insurance","2024","26,869"
"12","Contributions for government social insurance","2025","29,341"
"13","Income receipts on assets","1929","100"
"13","Income receipts on assets","1930","102"
"13","Income receipts on assets","1931","106"
"13","Income receipts on assets","1932","111"
"13","Income receipts on assets","1933","106"
"13","Income receipts on assets","1934","105"
"13","Income receipts on assets","1935","110"
"13","Income receipts on assets","1936","111"
"13","Income receipts on assets","1937","117"
"13","Income receipts on assets","1938","120"
"13","Income receipts on assets","1939","118"
"13","Income receipts on assets","1940","123"
"13","Income receipts on assets","1941","123"
"13","Income receipts on assets","1942","134"
"13","Income receipts on assets","1943","128"
"13","Income receipts on assets","1944","135"
"13","Income receipts on assets","1945","140"
"13","Income receipts on assets","1946","407"
"13","Income receipts on assets","1947","430"
"13","Income receipts on assets","1948","469"
"13","Income receipts on assets","1949","492"
"13","Income receipts on assets","1950","537"
"13","Income receipts on assets","1951","662"
"13","Income receipts on assets","1952","655"
"13","Income receipts on assets","1953","745"
"13","Income receipts on assets","1954","803"
"13","Income receipts on assets","1955","840"
"13","Income receipts on assets","1956","983"
"13","Income receipts on assets","1957","1,083"
"13","Income receipts on assets","1958","1,169"
"13","Income receipts on assets","1959","1,132"
"13","Income receipts on assets","1960","1,323"
"13","Income receipts on assets","1961","1,417"
"13","Income receipts on assets","1962","1,538"
"13","Income receipts on assets","1963","1,637"
"13","Income receipts on assets","1964","1,911"
"13","Income receipts on assets","1965","2,198"
"13","Income receipts on assets","1966","2,618"
"13","Income receipts on assets","1967","3,001"
"13","Income receipts on assets","1968","3,476"
"13","Income receipts on assets","1969","4,341"
"13","Income receipts on assets","1970","5,157"
"13","Income receipts on assets","1971","5,487"
"13","Income receipts on assets","1972","5,924"
"13","Income receipts on assets","1973","7,762"
"13","Income receipts on assets","1974","10,193"
"13","Income receipts on assets","1975","11,185"
"13","Income receipts on assets","1976","10,429"
"13","Income receipts on assets","1977","11,665"
"13","Income receipts on assets","1978","14,657"
"13","Income receipts on assets","1979","20,141"
"13","Income receipts on assets","1980","26,267"
"13","Income receipts on assets","1981","31,975"
"13","Income receipts on assets","1982","36,720"
"13","Income receipts on assets","1983","41,443"
"13","Income receipts on assets","1984","47,674"
"13","Income receipts on assets","1985","55,612"
"13","Income receipts on assets","1986","58,960"
"13","Income receipts on assets","1987","58,536"
"13","Income receipts on assets","1988","61,196"
"13","Income receipts on assets","1989","66,553"
"13","Income receipts on assets","1990","68,445"
"13","Income receipts on assets","1991","67,192"
"13","Income receipts on assets","1992","63,943"
"13","Income receipts on assets","1993","61,202"
"13","Income receipts on assets","1994","63,423"
"13","Income receipts on assets","1995","68,940"
"13","Income receipts on assets","1996","73,531"
"13","Income receipts on assets","1997","77,871"
"13","Income receipts on assets","1998","80,893"
"13","Income receipts on assets","1999","84,912"
"13","Income receipts on assets","2000","93,590"
"13","Income receipts on assets","2001","89,342"
"13","Income receipts on assets","2002","78,773"
"13","Income receipts on assets","2003","72,467"
"13","Income receipts on assets","2004","75,671"
"13","Income receipts on assets","2005","87,716"
"13","Income receipts on assets","2006","106,702"
"13","Income receipts on assets","2007","117,970"
"13","Income receipts on assets","2008","105,563"
"13","Income receipts on assets","2009","86,938"
"13","Income receipts on assets","2010","80,757"
"13","Income receipts on assets","2011","79,540"
"13","Income receipts on assets","2012","78,825"
"13","Income receipts on assets","2013","79,131"
"13","Income receipts on assets","2014","81,272"
"13","Income receipts on assets","2015","80,658"
"13","Income receipts on assets","2016","82,319"
"13","Income receipts on assets","2017","87,128"
"13","Income receipts on assets","2018","93,240"
"13","Income receipts on assets","2019","96,547"
"13","Income receipts on assets","2020","94,802"
"13","Income receipts on assets","2021","91,743"
"13","Income receipts on assets","2022","106,282"
"13","Income receipts on assets","2023","123,007"
"13","Income receipts on assets","2024","123,593"
"13","Income receipts on assets","2025","130,154"
"14","Interest receipts","1946","295"
"14","Interest receipts","1947","307"
"14","Interest receipts","1948","319"
"14","Interest receipts","1949","326"
"14","Interest receipts","1950","334"
"14","Interest receipts","1951","443"
"14","Interest receipts","1952","417"
"14","Interest receipts","1953","486"
"14","Interest receipts","1954","498"
"14","Interest receipts","1955","539"
"14","Interest receipts","1956","659"
"14","Interest receipts","1957","742"
"14","Interest receipts","1958","791"
"14","Interest receipts","1959","854"
"14","Interest receipts","1960","1,047"
"14","Interest receipts","1961","1,061"
"14","Interest receipts","1962","1,113"
"14","Interest receipts","1963","1,245"
"14","Interest receipts","1964","1,485"
"14","Interest receipts","1965","1,751"
"14","Interest receipts","1966","2,091"
"14","Interest receipts","1967","2,365"
"14","Interest receipts","1968","2,759"
"14","Interest receipts","1969","3,574"
"14","Interest receipts","1970","4,336"
"14","Interest receipts","1971","4,582"
"14","Interest receipts","1972","4,937"
"14","Interest receipts","1973","6,601"
"14","Interest receipts","1974","8,906"
"14","Interest receipts","1975","9,817"
"14","Interest receipts","1976","9,040"
"14","Interest receipts","1977","10,369"
"14","Interest receipts","1978","13,270"
"14","Interest receipts","1979","18,126"
"14","Interest receipts","1980","23,058"
"14","Interest receipts","1981","28,514"
"14","Interest receipts","1982","33,077"
"14","Interest receipts","1983","37,007"
"14","Interest receipts","1984","42,585"
"14","Interest receipts","1985","50,099"
"14","Interest receipts","1986","52,572"
"14","Interest receipts","1987","53,039"
"14","Interest receipts","1988","56,588"
"14","Interest receipts","1989","62,269"
"14","Interest receipts","1990","64,057"
"14","Interest receipts","1991","62,314"
"14","Interest receipts","1992","58,720"
"14","Interest receipts","1993","56,078"
"14","Interest receipts","1994","58,136"
"14","Interest receipts","1995","63,452"
"14","Interest receipts","1996","67,547"
"14","Interest receipts","1997","71,563"
"14","Interest receipts","1998","74,621"
"14","Interest receipts","1999","78,269"
"14","Interest receipts","2000","85,981"
"14","Interest receipts","2001","81,455"
"14","Interest receipts","2002","70,639"
"14","Interest receipts","2003","63,014"
"14","Interest receipts","2004","64,865"
"14","Interest receipts","2005","75,427"
"14","Interest receipts","2006","93,235"
"14","Interest receipts","2007","102,870"
"14","Interest receipts","2008","89,960"
"14","Interest receipts","2009","72,848"
"14","Interest receipts","2010","66,295"
"14","Interest receipts","2011","63,942"
"14","Interest receipts","2012","62,278"
"14","Interest receipts","2013","62,235"
"14","Interest receipts","2014","63,949"
"14","Interest receipts","2015","64,102"
"14","Interest receipts","2016","65,826"
"14","Interest receipts","2017","70,562"
"14","Interest receipts","2018","75,789"
"14","Interest receipts","2019","78,426"
"14","Interest receipts","2020","77,668"
"14","Interest receipts","2021","71,500"
"14","Interest receipts","2022","81,881"
"14","Interest receipts","2023","97,302"
"14","Interest receipts","2024","98,523"
"14","Interest receipts","2025","105,175"
"15","Dividends","1973","27"
"15","Dividends","1974","32"
"15","Dividends","1975","38"
"15","Dividends","1976","43"
"15","Dividends","1977","46"
"15","Dividends","1978","65"
"15","Dividends","1979","83"
"15","Dividends","1980","97"
"15","Dividends","1981","126"
"15","Dividends","1982","154"
"15","Dividends","1983","176"
"15","Dividends","1984","164"
"15","Dividends","1985","156"
"15","Dividends","1986","150"
"15","Dividends","1987","162"
"15","Dividends","1988","176"
"15","Dividends","1989","177"
"15","Dividends","1990","238"
"15","Dividends","1991","343"
"15","Dividends","1992","465"
"15","Dividends","1993","586"
"15","Dividends","1994","756"
"15","Dividends","1995","963"
"15","Dividends","1996","1,353"
"15","Dividends","1997","1,525"
"15","Dividends","1998","1,630"
"15","Dividends","1999","1,497"
"15","Dividends","2000","1,355"
"15","Dividends","2001","1,422"
"15","Dividends","2002","1,551"
"15","Dividends","2003","1,829"
"15","Dividends","2004","2,334"
"15","Dividends","2005","2,512"
"15","Dividends","2006","2,953"
"15","Dividends","2007","3,419"
"15","Dividends","2008","3,428"
"15","Dividends","2009","2,902"
"15","Dividends","2010","3,038"
"15","Dividends","2011","3,370"
"15","Dividends","2012","4,060"
"15","Dividends","2013","4,749"
"15","Dividends","2014","5,265"
"15","Dividends","2015","5,415"
"15","Dividends","2016","5,699"
"15","Dividends","2017","5,845"
"15","Dividends","2018","6,005"
"15","Dividends","2019","6,509"
"15","Dividends","2020","6,215"
"15","Dividends","2021","6,348"
"15","Dividends","2022","6,563"
"15","Dividends","2023","6,928"
"15","Dividends","2024","6,849"
"15","Dividends","2025","7,062"
"16","Rents and royalties","1929","100"
"16","Rents and royalties","1930","102"
"16","Rents and royalties","1931","106"
"16","Rents and royalties","1932","111"
"16","Rents and royalties","1933","106"
"16","Rents and royalties","1934","105"
"16","Rents and royalties","1935","110"
"16","Rents and royalties","1936","111"
"16","Rents and royalties","1937","117"
"16","Rents and royalties","1938","120"
"16","Rents and royalties","1939","118"
"16","Rents and royalties","1940","123"
"16","Rents and royalties","1941","123"
"16","Rents and royalties","1942","134"
"16","Rents and royalties","1943","128"
"16","Rents and royalties","1944","135"
"16","Rents and royalties","1945","140"
"16","Rents and royalties","1946","112"
"16","Rents and royalties","1947","123"
"16","Rents and royalties","1948","150"
"16","Rents and royalties","1949","166"
"16","Rents and royalties","1950","203"
"16","Rents and royalties","1951","219"
"16","Rents and royalties","1952","239"
"16","Rents and royalties","1953","258"
"16","Rents and royalties","1954","305"
"16","Rents and royalties","1955","300"
"16","Rents and royalties","1956","324"
"16","Rents and royalties","1957","341"
"16","Rents and royalties","1958","378"
"16","Rents and royalties","1959","278"
"16","Rents and royalties","1960","276"
"16","Rents and royalties","1961","356"
"16","Rents and royalties","1962","425"
"16","Rents and royalties","1963","392"
"16","Rents and royalties","1964","426"
"16","Rents and royalties","1965","447"
"16","Rents and royalties","1966","527"
"16","Rents and royalties","1967","636"
"16","Rents and royalties","1968","717"
"16","Rents and royalties","1969","767"
"16","Rents and royalties","1970","821"
"16","Rents and royalties","1971","905"
"16","Rents and royalties","1972","987"
"16","Rents and royalties","1973","1,134"
"16","Rents and royalties","1974","1,255"
"16","Rents and royalties","1975","1,330"
"16","Rents and royalties","1976","1,346"
"16","Rents and royalties","1977","1,250"
"16","Rents and royalties","1978","1,322"
"16","Rents and royalties","1979","1,932"
"16","Rents and royalties","1980","3,112"
"16","Rents and royalties","1981","3,335"
"16","Rents and royalties","1982","3,489"
"16","Rents and royalties","1983","4,260"
"16","Rents and royalties","1984","4,925"
"16","Rents and royalties","1985","5,357"
"16","Rents and royalties","1986","6,238"
"16","Rents and royalties","1987","5,335"
"16","Rents and royalties","1988","4,432"
"16","Rents and royalties","1989","4,107"
"16","Rents and royalties","1990","4,150"
"16","Rents and royalties","1991","4,535"
"16","Rents and royalties","1992","4,758"
"16","Rents and royalties","1993","4,538"
"16","Rents and royalties","1994","4,531"
"16","Rents and royalties","1995","4,525"
"16","Rents and royalties","1996","4,631"
"16","Rents and royalties","1997","4,783"
"16","Rents and royalties","1998","4,642"
"16","Rents and royalties","1999","5,146"
"16","Rents and royalties","2000","6,254"
"16","Rents and royalties","2001","6,465"
"16","Rents and royalties","2002","6,583"
"16","Rents and royalties","2003","7,624"
"16","Rents and royalties","2004","8,472"
"16","Rents and royalties","2005","9,777"
"16","Rents and royalties","2006","10,514"
"16","Rents and royalties","2007","11,681"
"16","Rents and royalties","2008","12,175"
"16","Rents and royalties","2009","11,189"
"16","Rents and royalties","2010","11,424"
"16","Rents and royalties","2011","12,228"
"16","Rents and royalties","2012","12,487"
"16","Rents and royalties","2013","12,147"
"16","Rents and royalties","2014","12,057"
"16","Rents and royalties","2015","11,140"
"16","Rents and royalties","2016","10,795"
"16","Rents and royalties","2017","10,721"
"16","Rents and royalties","2018","11,446"
"16","Rents and royalties","2019","11,613"
"16","Rents and royalties","2020","10,919"
"16","Rents and royalties","2021","13,896"
"16","Rents and royalties","2022","17,837"
"16","Rents and royalties","2023","18,776"
"16","Rents and royalties","2024","18,221"
"16","Rents and royalties","2025","17,918"
"17","Current transfer receipts","1929","482"
"17","Current transfer receipts","1930","452"
"17","Current transfer receipts","1931","578"
"17","Current transfer receipts","1932","376"
"17","Current transfer receipts","1933","707"
"17","Current transfer receipts","1934","1,835"
"17","Current transfer receipts","1935","1,908"
"17","Current transfer receipts","1936","924"
"17","Current transfer receipts","1937","903"
"17","Current transfer receipts","1938","858"
"17","Current transfer receipts","1939","1,070"
"17","Current transfer receipts","1940","920"
"17","Current transfer receipts","1941","836"
"17","Current transfer receipts","1942","961"
"17","Current transfer receipts","1943","1,031"
"17","Current transfer receipts","1944","1,058"
"17","Current transfer receipts","1945","998"
"17","Current transfer receipts","1946","1,094"
"17","Current transfer receipts","1947","1,191"
"17","Current transfer receipts","1948","1,692"
"17","Current transfer receipts","1949","2,170"
"17","Current transfer receipts","1950","2,235"
"17","Current transfer receipts","1951","2,403"
"17","Current transfer receipts","1952","2,535"
"17","Current transfer receipts","1953","2,687"
"17","Current transfer receipts","1954","2,795"
"17","Current transfer receipts","1955","2,866"
"17","Current transfer receipts","1956","3,049"
"17","Current transfer receipts","1957","3,514"
"17","Current transfer receipts","1958","3,957"
"17","Current transfer receipts","1959","4,013"
"17","Current transfer receipts","1960","4,290"
"17","Current transfer receipts","1961","4,941"
"17","Current transfer receipts","1962","5,453"
"17","Current transfer receipts","1963","5,973"
"17","Current transfer receipts","1964","6,755"
"17","Current transfer receipts","1965","7,421"
"17","Current transfer receipts","1966","10,404"
"17","Current transfer receipts","1967","12,314"
"17","Current transfer receipts","1968","13,319"
"17","Current transfer receipts","1969","15,257"
"17","Current transfer receipts","1970","20,095"
"17","Current transfer receipts","1971","24,130"
"17","Current transfer receipts","1972","32,846"
"17","Current transfer receipts","1973","36,076"
"17","Current transfer receipts","1974","37,945"
"17","Current transfer receipts","1975","47,205"
"17","Current transfer receipts","1976","53,314"
"17","Current transfer receipts","1977","59,640"
"17","Current transfer receipts","1978","69,021"
"17","Current transfer receipts","1979","70,292"
"17","Current transfer receipts","1980","76,867"
"17","Current transfer receipts","1981","77,971"
"17","Current transfer receipts","1982","75,876"
"17","Current transfer receipts","1983","78,735"
"17","Current transfer receipts","1984","84,664"
"17","Current transfer receipts","1985","89,798"
"17","Current transfer receipts","1986","99,786"
"17","Current transfer receipts","1987","94,436"
"17","Current transfer receipts","1988","103,135"
"17","Current transfer receipts","1989","111,642"
"17","Current transfer receipts","1990","126,386"
"17","Current transfer receipts","1991","150,659"
